cell ,,,,,,,,,,cell ,,,,,,,,,,,cell ,,,,,,,,cell ,,,,,,,,,,,cell ,,,,,,,,,,,cell ,,,,,,,,,,,cell ,,,,,,,,,,,cell ,,,,,,,,,,,cell ,,,,,,,,,,,cell ,,,,,,,,,
1,,,,,,,,,,2,,,,,,,,,,,3,,,,,,,,4,,,,,,,,,,,5,,,,,,,,,,,6,,,,,,,,,,,7,,,,,,,,,,,8,,,,,,,,,,,9,,,,,,,,,,,10,,,,,,,,,
Cell_01_0002_SpTimes,Cell_01_0003_SpTimes,Cell_01_0004_SpTimes,Cell_01_0005_SpTimes,Cell_01_0006_SpTimes,Cell_01_0007_SpTimes,Cell_01_0008_SpTimes,Cell_01_0009_SpTimes,Cell_01_0010_SpTimes,,Cell_01_0011_SpTimes,Cell_01_0012_SpTimes,Cell_01_0013_SpTimes,Cell_01_0014_SpTimes,Cell_01_0015_SpTimes,Cell_01_0016_SpTimes,Cell_01_0017_SpTimes,Cell_01_0018_SpTimes,Cell_01_0019_SpTimes,Cell_01_0020_SpTimes,,Cell_01_0021_SpTimes,Cell_01_0023_SpTimes,Cell_01_0022_SpTimes,Cell_01_0024_SpTimes,Cell_01_0025_SpTimes,Cell_01_0026_SpTimes,Cell_01_0030_SpTimes,,Cell_01_0121_SpTimes,Cell_01_0122_SpTimes,Cell_01_0123_SpTimes,Cell_01_0124_SpTimes,Cell_01_0125_SpTimes,Cell_01_0126_SpTimes,Cell_01_0127_SpTimes,Cell_01_0128_SpTimes,Cell_01_0129_SpTimes,Cell_01_0130_SpTimes,,Cell_01_0031_SpTimes,Cell_01_0032_SpTimes,Cell_01_0033_SpTimes,Cell_01_0034_SpTimes,Cell_01_0035_SpTimes,Cell_01_0036_SpTimes,Cell_01_0037_SpTimes,Cell_01_0038_SpTimes,Cell_01_0039_SpTimes,Cell_01_0040_SpTimes,,Cell_01_0041_SpTimes,Cell_01_0042_SpTimes,Cell_01_0043_SpTimes,Cell_01_0044_SpTimes,Cell_01_0045_SpTimes,Cell_01_0046_SpTimes,Cell_01_0047_SpTimes,Cell_01_0048_SpTimes,Cell_01_0049_SpTimes,Cell_01_0050_SpTimes,,Cell_01_0061_SpTimes,Cell_01_0062_SpTimes,Cell_01_0063_SpTimes,Cell_01_0064_SpTimes,Cell_01_0065_SpTimes,Cell_01_0066_SpTimes,Cell_01_0067_SpTimes,Cell_01_0068_SpTimes,Cell_01_0069_SpTimes,Cell_01_0070_SpTimes,,Cell_01_0071_SpTimes,Cell_01_0072_SpTimes,Cell_01_0073_SpTimes,Cell_01_0074_SpTimes,Cell_01_0075_SpTimes,Cell_01_0076_SpTimes,Cell_01_0077_SpTimes,Cell_01_0078_SpTimes,Cell_01_0079_SpTimes,Cell_01_0080_SpTimes,,Cell_01_0081_SpTimes,Cell_01_0082_SpTimes,Cell_01_0083_SpTimes,Cell_01_0084_SpTimes,Cell_01_0085_SpTimes,Cell_01_0086_SpTimes,Cell_01_0087_SpTimes,Cell_01_0088_SpTimes,Cell_01_0089_SpTimes,Cell_01_0090_SpTimes,,Cell_01_0091_SpTimes,Cell_01_0092_SpTimes,Cell_01_0093_SpTimes,Cell_01_0094_SpTimes,Cell_01_0095_SpTimes,Cell_01_0096_SpTimes,Cell_01_0100_SpTimes,Cell_01_0099_SpTimes,Cell_01_0098_SpTimes,Cell_01_0097_SpTimes
3.84165,3.62849,3.40969,3.22185,3.30795,3.43441,4.15903,3.99222,3.78829,,4.40187,3.88504,4.00513,3.56939,5.12406,3.14897,3.76243,4.57065,4.9957,4.53432,,2.3789,2.71282,2.62659,2.72672,3.04712,2.89721,1.76347,,1.95623,1.92942,2.01367,2.3364,4.23909,6.44801,,,6.44224,6.90599,,7.17047,7.00144,6.94467,7.04099,7.09598,6.86982,6.65833,6.81704,6.76139,6.74952,,6.12176,6.22236,5.87166,5.60456,6.23015,6.03243,6.0733,5.94761,6.53094,6.28068,,1.11484,1.70665,1.14529,1.15192,1.15585,1.92111,1.14375,1.1763,1.15213,1.16934,,1.89827,1.89454,1.93231,1.87649,1.9651,1.87936,1.78723,1.81027,1.75358,1.90368,,2.48314,2.49591,2.48064,2.53909,2.48692,2.50688,2.528,2.52683,2.46421,2.50812,,2.29356,2.24381,2.19884,2.21824,2.20665,2.1889,2.06581,2.12447,2.14111,2.12438
3.87839,3.65623,3.47111,3.25427,3.34303,3.47876,4.19846,4.09689,3.82396,,4.45016,3.92932,4.04177,3.60495,5.16334,3.18087,3.80191,4.63197,5.03868,4.59269,,2.40602,2.74093,2.64832,2.76281,3.07697,2.92333,1.7812,,1.97379,1.94658,2.03607,2.36026,4.28416,6.50917,,,6.53452,6.95823,,7.24693,7.07564,7.01985,7.11081,7.16836,6.94135,6.73273,6.89585,6.83202,6.82235,,6.18238,6.28823,5.92876,5.66427,6.29061,6.09432,6.13651,6.02291,6.58995,6.33573,,1.12601,1.71998,1.15821,1.16467,1.17082,1.9343,1.1573,1.18711,1.16354,1.18423,,1.9202,1.91415,1.95695,1.89813,1.98658,1.8991,1.80825,1.82765,1.77369,1.92447,,2.51004,2.51981,2.5115,2.56612,2.50942,2.53255,2.55469,2.55137,2.48969,2.53425,,2.31676,2.2698,2.22359,2.24087,2.23355,2.21205,2.08743,2.14742,2.16475,2.14512
3.90832,3.69857,3.50637,3.29036,3.37038,3.52433,4.2328,4.13061,3.85523,,4.49623,3.96714,4.08108,3.63665,5.19191,3.22315,3.85148,4.67292,5.08532,4.6368,,2.42772,2.76349,2.68345,2.79152,3.10669,2.95846,1.79681,,1.9962,1.96564,2.05537,2.38496,4.32284,6.60413,,,6.60041,7.05304,,7.31898,7.15438,7.0915,7.18111,7.23858,7.01236,6.8005,6.96448,6.90219,6.89824,,6.24749,6.35586,5.98822,5.73149,6.36163,6.15507,6.20902,6.08471,6.65937,6.41624,,1.13856,1.7304,1.17087,1.17691,1.18332,1.96042,1.16854,1.19965,1.17563,1.19504,,1.94023,1.93541,1.97863,1.91756,2.00371,1.91744,1.82718,1.84636,1.79332,1.94417,,2.54038,2.54712,2.53927,2.58621,2.53421,2.55914,2.58338,2.57813,2.5161,2.56347,,2.33984,2.29149,2.24626,2.26387,2.25579,2.23375,2.11016,2.16674,2.18778,2.16622
3.94483,3.73915,3.53555,3.32435,3.40187,3.55382,4.27102,4.19909,3.88968,,4.5622,4.01959,4.11465,3.66802,5.26229,3.25433,3.89567,4.72727,5.1305,4.67007,,2.45025,2.79892,2.70967,2.8158,3.1304,2.99301,1.81468,,2.01361,1.98482,2.07812,2.41138,4.36221,6.70565,,,6.64801,7.10417,,7.39547,7.22858,7.16745,7.25708,7.31416,7.05102,6.85916,7.03467,6.97481,6.97303,,6.31155,6.42441,6.04542,5.78708,6.43965,6.21702,6.26887,6.15502,6.72417,6.47522,,1.14971,1.75443,1.18313,1.19152,1.19524,1.97191,1.18088,1.20995,1.18828,1.20634,,1.95963,1.95693,1.9997,1.93618,2.02324,1.93691,1.84706,1.86527,1.80963,1.96175,,2.56287,2.57051,2.56449,2.60879,2.56095,2.58517,2.60865,2.60493,2.54014,2.58842,,2.36626,2.3144,2.2671,2.2862,2.27765,2.25874,2.1329,2.18855,2.20938,2.18914
3.98896,3.77598,3.56271,3.35947,3.46475,3.59148,4.31485,4.24409,3.92708,,4.59645,4.05787,4.15618,3.70073,5.32007,3.30436,3.93637,4.77966,5.17032,4.72231,,2.47187,2.82795,2.73449,2.84378,3.15948,3.02629,1.82946,,2.0319,2.00594,2.09404,2.43715,4.40364,6.78066,,,6.69598,7.18848,,7.47125,7.29762,7.24531,7.33413,7.38821,7.08385,6.92447,7.11048,7.05195,7.04206,,6.37608,6.48872,6.10092,5.84834,6.49485,6.28039,6.33873,6.21974,6.79045,6.53293,,1.16095,1.76505,1.19664,1.20331,1.20534,1.98222,1.19245,1.2218,1.19967,1.21982,,1.9815,1.97538,2.02205,1.95828,2.04357,1.95683,1.86725,1.88366,1.82633,1.98246,,2.59227,2.59751,2.59028,2.63658,2.58592,2.61,2.63589,2.63177,2.57044,2.61657,,2.38779,2.33744,2.29533,2.31059,2.30111,2.28144,2.15338,2.20997,2.23081,2.21034
4.01918,3.80198,3.58864,3.39005,3.49729,3.63329,4.36479,4.29889,3.97923,,4.65226,4.10621,4.19206,3.73218,5.35014,3.33113,3.9719,4.82538,5.20882,4.76408,,2.49676,2.85899,2.76155,2.87217,3.19794,3.0558,1.84695,,2.05196,2.02041,2.12039,2.46278,4.45472,6.84176,,,6.7531,7.28575,,7.55121,7.37002,7.32233,7.4069,7.46618,7.15391,6.99603,7.17983,7.12574,7.10506,,6.43816,6.55394,6.15512,5.91229,6.55481,6.35238,6.40765,6.28564,6.84219,6.60644,,1.1734,1.77755,1.2085,1.21606,1.21822,2.00713,1.20227,1.23318,1.21273,1.23269,,2.00005,1.99371,2.04207,1.9767,2.06398,1.97586,1.88681,1.899,1.84838,2.00181,,2.61935,2.62339,2.62011,2.66302,2.61035,2.63262,2.6661,2.65639,2.59621,2.64593,,2.41366,2.36032,2.31593,2.33402,2.32479,2.30691,2.17731,2.23317,2.25472,2.23146
4.05505,3.83385,3.64319,3.41798,3.54167,3.66948,4.40351,4.32847,4.0131,,4.68444,4.15385,4.22046,3.76808,5.37847,3.36074,4.03731,4.87668,5.2509,4.81754,,2.5232,2.88559,2.78044,2.90836,3.22384,3.08603,1.86825,,2.0675,2.04551,2.13936,2.49259,4.48526,6.88915,,,6.79694,7.34139,,7.63265,7.44654,7.39917,7.48069,7.53899,7.22234,7.06409,7.25507,7.19419,7.17306,,6.50476,6.61635,6.2132,5.97529,6.61696,6.41328,6.47954,6.34706,6.92161,6.67671,,1.18523,1.79021,1.22041,1.22753,1.2297,2.01827,1.2148,1.2443,1.22402,1.24454,,2.01905,2.01545,2.06297,1.99798,2.08514,1.9961,1.90691,1.91849,1.86641,2.02093,,2.64282,2.65113,2.64279,2.6903,2.63657,2.65966,2.68968,2.68079,2.62134,2.67509,,2.4365,2.3829,2.34059,2.3552,2.34499,2.32995,2.1994,2.25438,2.27885,2.25345
4.10028,3.8632,3.66538,3.44513,3.57899,3.70224,4.43561,4.35999,4.04839,,5.05299,4.19253,4.26127,3.80073,5.44515,3.39373,4.06911,4.92175,5.28924,4.87488,,2.55069,2.90613,2.81388,2.93571,3.25427,3.11397,1.884,,2.08823,2.06363,2.16329,2.51612,4.53637,6.9605,,,6.8508,7.41634,,7.71082,7.51899,7.47813,7.55553,7.61672,7.2914,7.13422,7.3263,7.2666,7.24681,,6.56829,6.68246,6.26824,6.04503,6.68268,6.46935,6.53554,6.41359,6.98678,6.73947,,1.19811,1.80254,1.2325,1.2415,1.24151,2.06739,1.22705,1.25647,1.23714,1.2573,,2.0368,2.03381,2.0831,2.01753,2.10466,2.01552,1.92559,1.93474,1.88529,2.03913,,2.66616,2.67529,2.66982,2.71748,2.66271,2.6863,2.71532,2.70897,2.6474,2.70132,,2.45782,2.40556,2.3639,2.38086,2.36961,2.3526,2.22,2.27767,2.30279,2.27724
4.13191,3.90656,3.68948,3.48217,3.6049,3.74272,4.47698,4.40278,4.09052,,5.0858,4.22621,4.29527,3.82754,5.59624,3.42716,4.10973,4.96563,5.33134,4.91552,,2.57646,2.93257,2.83615,2.96683,3.28127,3.13854,1.90175,,2.10944,2.08189,2.20451,2.54209,4.58235,7.0208,,,6.91389,7.50356,,7.78639,7.59377,7.55228,7.63237,7.68811,7.36489,7.20628,7.39411,7.34485,7.32337,,6.63199,6.74555,6.31896,6.1061,6.74681,6.54663,6.60222,6.4799,7.05434,6.81609,,1.20982,1.83791,1.24384,1.25221,1.25425,2.07885,1.24017,1.26859,1.25046,1.26995,,2.05534,2.05582,2.10116,2.03624,2.12456,2.03522,1.94603,1.95502,1.90233,2.056,,2.69226,2.70297,2.69552,2.74208,2.6941,2.7152,2.74813,2.73063,2.67282,2.72843,,2.4823,2.4275,2.38656,2.40422,2.39289,2.37432,2.2404,2.2986,2.3246,2.29757
4.18077,3.93725,3.72038,3.51723,3.64885,3.78157,4.50773,4.43952,4.13542,,5.13152,4.28214,4.33341,3.86117,5.68636,3.45699,4.14985,5.01832,5.38019,4.96407,,2.60048,2.96238,2.8647,2.99223,3.31269,3.168,1.92566,,2.12702,2.10064,2.22656,2.56786,4.61758,7.17934,,,6.97789,7.5649,,7.85876,7.66259,7.62909,7.70428,7.75523,7.43031,7.27937,7.4613,7.39971,7.39437,,6.69832,6.8111,6.37798,6.15721,6.80718,6.60662,6.66385,6.55122,7.12342,6.88196,,1.22108,1.87223,1.2551,1.26359,1.26637,2.08939,1.25354,1.28248,1.26168,1.28145,,2.07569,2.07655,2.12519,2.0538,2.14342,2.05634,1.96406,1.97107,1.92026,2.07497,,2.71619,2.7293,2.72122,2.76867,2.72207,2.74003,2.76953,2.75678,2.69606,2.75104,,2.5071,2.44918,2.41103,2.42728,2.41627,2.39726,2.26253,2.32155,2.3461,2.32187
4.21307,3.9751,3.77402,3.55037,3.67606,3.81873,4.54229,4.48592,4.17474,,5.17523,4.3099,4.3702,3.90062,5.71553,3.49243,4.19321,5.05714,5.42197,5.00614,,2.63112,2.99467,2.88642,3.03263,3.33714,3.1952,1.94534,,2.14688,2.12128,2.24879,2.59715,4.66777,7.25841,,,7.05555,7.62717,,7.94086,7.73397,7.70338,7.77634,7.83206,7.50097,7.34989,7.5325,7.4811,7.46758,,6.7631,6.87563,6.43554,6.21845,6.87197,6.66594,6.72592,6.62167,7.19,6.94851,,1.23327,1.88478,1.2679,1.27746,1.27833,2.10108,1.26599,1.29485,1.27523,1.29417,,2.09577,2.09677,2.14437,2.0713,2.16564,2.0764,1.98233,1.98647,1.93939,2.09463,,2.74257,2.75141,2.75064,2.79185,2.74652,2.76609,2.79309,2.78409,2.71941,2.78239,,2.52822,2.47643,2.43382,2.4482,2.43858,2.42103,2.28278,2.34443,2.36831,2.34406
4.25633,4.00635,3.79986,3.58394,3.70527,3.85176,4.57817,4.52169,4.23181,,5.2095,4.35326,4.39895,3.9281,5.74602,3.52453,4.2398,5.11376,5.45464,5.0465,,2.65119,3.02228,2.9126,3.06099,3.36786,3.2327,1.96723,,2.16248,2.1387,2.27055,2.61864,4.70393,7.34673,,,7.10766,7.68908,,,7.80706,7.77854,7.84704,7.90478,7.57078,7.41757,7.60375,7.54846,7.5378,,6.82257,6.93392,6.50156,6.28257,6.94521,6.73166,6.78963,6.69598,7.26885,7.01156,,1.24497,1.9075,1.28077,1.28786,1.29147,2.11308,1.27785,1.3063,1.28687,1.30685,,2.1179,2.11813,2.16525,2.09049,2.18694,2.09648,2.00195,2.00646,1.95682,2.11552,,2.76896,2.77559,2.77868,2.82018,2.77617,2.79183,2.81908,2.8084,2.74506,2.80768,,2.5543,2.49984,2.45734,2.47251,2.46053,2.44323,2.30544,2.36417,2.39134,2.36628
4.28569,4.04336,3.83476,3.61744,3.73623,3.88247,4.60983,4.54963,4.26505,,5.25336,4.39885,4.4603,3.95742,5.7753,3.55561,4.27967,5.16362,5.52855,5.10994,,2.68447,3.0599,2.94252,3.10116,3.39686,3.2812,1.98457,,2.18167,2.16146,2.28984,2.64752,4.75483,7.45015,,,7.16919,7.76803,,,7.87415,7.85342,7.92073,7.96945,7.63941,7.4851,7.68171,7.62278,7.60845,,6.88681,6.99797,6.55137,6.33715,7.00351,6.79617,6.85242,6.76742,7.34099,7.07063,,1.25719,1.92093,1.29388,1.29957,1.30245,2.17307,1.29055,1.31753,1.29876,1.31852,,2.13684,2.13495,2.18591,2.10827,2.20657,2.11449,2.02145,2.02445,1.9747,2.13508,,2.79286,2.80163,2.80374,2.84276,2.7972,2.8223,2.84928,2.83743,2.77084,2.83714,,2.5769,2.52408,2.47781,2.49505,2.484,2.46848,2.32819,2.38687,2.41154,2.38948
4.32695,4.07516,3.86011,3.6505,3.76593,3.91113,4.66108,4.59022,4.31237,,5.28555,4.43862,4.50301,3.99594,5.83896,3.59789,4.31778,5.20047,5.57127,5.16055,,2.71311,3.08536,2.96572,3.14637,3.42696,3.32205,2.00174,,2.20539,2.19684,2.3117,2.67097,4.81224,7.57271,,,7.24573,7.8346,,,7.94488,7.92717,7.99729,,7.70731,7.55338,7.75366,7.69726,7.67657,,6.93667,7.06509,6.61414,6.3985,7.06648,6.85896,6.91188,6.82585,7.40217,7.13686,,1.26778,1.94446,1.30651,1.31144,1.31435,2.18424,1.30249,1.32897,1.31042,1.33011,,2.16072,2.15518,2.20562,2.1251,2.22773,2.14138,2.04067,2.04642,1.99433,2.15476,,2.82066,2.82905,2.83093,2.87108,2.82261,2.84498,2.87827,2.8656,2.79693,2.86172,,2.6003,2.55055,2.50373,2.51483,2.50558,2.48913,2.34935,2.40858,2.43382,2.41185
4.36487,4.11485,3.88657,3.68318,3.79551,3.94022,4.69408,4.62143,4.361,,5.32018,4.4905,4.55211,4.03893,5.90621,3.62711,4.35074,5.24366,5.61547,5.20732,,2.74452,3.10949,2.99129,3.17512,3.45657,3.34993,2.01822,,2.2219,2.21797,2.33246,2.69715,4.84659,7.6815,,,7.33592,,,,,,,,7.77683,7.62514,7.82864,7.76799,7.74763,,7.00621,7.13044,6.65995,6.45351,7.13398,6.92574,6.9829,6.88732,7.46762,7.20433,,1.2793,1.9577,1.31796,1.32357,1.32673,2.19683,1.31524,1.34099,1.32459,1.34279,,2.17943,2.17499,2.22633,2.14255,2.24783,2.15795,2.06282,2.06592,2.01778,2.17483,,2.84601,2.8561,2.86066,2.89569,2.85369,2.86898,2.90556,2.89256,2.82753,2.88914,,2.62444,2.57233,2.52511,2.53972,2.52571,2.51143,2.37404,2.42903,2.4553,2.43394
4.40163,4.17369,3.93225,3.72299,3.83057,3.97512,4.73837,4.65266,4.43792,,5.36281,4.52548,4.58459,4.07203,5.93751,3.66048,4.41092,5.2974,5.65845,5.27645,,2.77649,3.13801,3.01493,3.20347,3.49148,3.42331,2.03342,,2.24112,2.23824,2.35287,2.72399,4.88422,7.78556,,,7.41031,,,,,,,,7.8457,7.68604,7.89911,7.83392,7.81456,,7.06318,7.19651,6.70623,6.51917,7.1944,6.99547,7.04534,6.9592,7.53817,7.26866,,1.29096,1.97994,1.33067,1.33392,1.3383,2.20875,1.32818,1.35408,1.33563,1.35363,,2.20067,2.19502,2.24567,2.16035,2.27009,2.17713,2.08202,2.08322,2.03497,2.19442,,2.87386,2.88076,2.88675,2.92168,2.87638,2.89633,2.92962,2.92396,2.85156,2.91123,,2.6504,2.5945,2.54765,2.56332,2.54805,2.5353,2.394,2.4517,2.47643,2.45694
4.59063,4.20631,3.96729,3.75862,3.8671,4.00777,4.79317,4.70291,4.48282,,5.40767,4.52978,4.62262,4.10416,5.96603,3.7003,4.44577,5.34844,5.72868,5.33433,,2.80012,3.17052,3.04273,3.23318,3.51767,3.44883,2.05238,,2.26107,2.25749,2.37307,2.74842,4.9265,7.92774,,,7.47479,,,,,,,,7.91778,7.75939,7.97379,7.90431,7.88992,,7.12983,7.25344,6.75726,6.57868,7.26065,7.06209,7.11502,7.02507,7.6014,7.34445,,1.30327,2.00499,1.3414,1.34685,1.35109,2.21966,1.3414,1.36747,1.34755,1.36607,,2.22026,2.21598,2.26503,2.1778,2.28819,2.19647,2.10471,2.10032,2.05333,2.21367,,2.89541,2.90926,2.91336,2.94921,2.90678,2.91958,2.95733,2.94538,2.87656,2.93855,,2.67518,2.61883,2.56975,2.58436,2.57333,2.55577,2.41419,2.47473,2.50071,2.47834
4.62953,4.23821,4.01207,3.78917,3.89484,4.03344,4.82949,4.73614,4.51956,,5.46358,4.56494,4.66082,4.15376,6.06735,3.73488,4.48716,5.4128,5.76228,5.39251,,2.84458,3.18956,3.0748,3.25667,3.55019,3.49002,2.06818,,2.28189,2.27688,2.41606,2.77765,4.964,,,,7.53646,,,,,,,,7.98831,7.83319,,7.9739,7.95925,,7.1879,7.32985,6.81986,6.64077,7.32012,7.11947,7.17475,7.09979,7.66422,7.40775,,1.31502,2.01685,1.3525,1.35917,1.36389,2.23459,1.35162,1.38032,1.35945,1.37856,,2.23878,2.2351,2.28448,2.19658,2.30832,2.21723,2.12348,2.11847,2.07505,2.23279,,2.92153,2.93629,2.9392,2.97413,2.93263,2.94595,2.98763,2.97276,2.90501,2.9668,,2.69446,2.63983,2.59143,2.60995,2.59497,2.57985,2.43658,2.49775,2.52399,2.50401
4.67169,4.36295,4.04661,3.84695,3.92205,4.07741,4.87442,4.77467,4.55461,,5.51609,4.5969,4.69715,4.1873,6.10907,3.7726,4.52039,5.462,5.80641,5.45501,,2.86913,3.22621,3.09911,3.28765,3.57747,3.55838,2.08814,,2.29897,2.29741,2.4381,2.80238,5.0239,,,,7.63499,,,,,,,,,7.90872,,,,,7.25863,7.38947,6.87576,6.70151,7.38894,7.18371,7.24006,7.1669,7.72471,7.46836,,1.32671,2.02796,1.36144,1.37183,1.37432,2.24516,1.363,1.38936,1.3706,1.38981,,2.25837,2.25507,2.30312,2.2148,2.33113,2.23723,2.1433,2.1364,2.09032,2.2501,,2.9443,2.9645,2.9657,3.00681,2.96023,2.97752,3.01683,2.99956,2.93235,2.99194,,2.72101,2.66323,2.61456,2.63205,2.61819,2.60226,2.46086,2.52269,2.54288,2.52459
4.7319,4.38922,4.08471,3.87911,3.9494,4.11225,4.9047,4.81408,4.62499,,5.5545,4.63126,4.75883,4.2233,6.14312,3.80879,4.55923,5.50986,5.84552,5.49883,,2.91373,3.252,3.13242,3.32087,3.60882,3.59368,2.10946,,2.3202,2.31535,2.45775,2.83155,5.05785,,,,7.69787,,,,,,,,,7.98128,,,,,7.323,7.44889,6.93538,6.76865,7.4464,7.24401,7.30524,7.23509,7.79027,7.5307,,1.33947,2.03978,1.3653,1.38416,1.38539,2.25625,1.37579,1.40449,1.38242,1.40092,,2.28114,2.2757,2.32671,2.23271,2.34959,2.25911,2.16265,2.15559,2.10835,2.27313,,2.97263,2.9957,2.99386,3.03377,2.9832,3.00457,3.041,3.03052,2.96026,3.01615,,2.74436,2.68691,2.6383,2.65744,2.64104,2.62276,2.48134,2.54448,2.56823,2.55008
4.76391,4.41376,4.1452,3.90645,3.97612,4.14046,4.94122,4.84649,4.65896,,5.6022,4.67849,4.79521,4.2622,6.20016,3.84256,4.59549,5.56359,5.89831,5.53391,,2.95675,3.27831,3.15575,3.35029,3.63992,3.69017,2.12895,,2.33922,2.33933,2.47672,2.85608,5.10736,,,,7.74959,,,,,,,,,,,,,,7.39346,7.51524,6.9874,6.81683,7.5164,7.30683,7.36344,7.28994,7.85806,7.60544,,1.35147,2.05211,1.37883,1.39481,1.39691,2.26899,1.38809,1.41529,1.39439,1.41262,,2.29948,2.29661,2.34434,2.25146,2.37074,2.27962,2.18467,2.17502,2.12407,2.29268,,2.99979,3.01901,3.01902,3.06146,3.01343,3.02711,3.06541,3.05576,2.98551,3.04609,,2.76641,2.71038,2.66563,2.67829,2.66345,2.64503,2.50268,2.56532,2.58913,2.57187
4.8226,4.46466,4.1734,3.95158,4.00156,4.17888,4.98631,4.88492,4.72336,,5.64536,4.71612,4.82652,4.29772,6.23278,3.88938,4.63308,5.63784,5.94941,5.60719,,2.98502,3.30604,3.18123,3.37849,3.67677,3.72308,2.14744,,2.35766,2.35667,2.49707,2.88106,5.15819,,,,7.79713,,,,,,,,,,,,,,7.46506,7.57794,7.04563,6.87962,7.58112,7.36743,7.42801,7.35764,7.91603,7.66888,,1.36228,2.06448,1.39142,1.40781,1.41112,2.28353,1.39908,1.42613,1.40627,1.42484,,2.3211,2.31555,2.36296,2.26956,2.38942,2.29782,2.20541,2.19342,2.14262,2.3115,,3.02521,3.04309,3.04336,3.09102,3.03691,3.05446,3.09434,3.08139,3.01378,3.07182,,2.78848,2.73354,2.68801,2.70283,2.68775,2.66974,2.52816,2.58978,2.6128,2.59436
4.86349,4.47708,4.22825,3.98663,4.03275,4.20786,5.02841,4.91629,4.7617,,5.6862,4.8105,4.86366,4.33304,6.26237,3.91403,4.67456,5.68779,5.98942,5.65368,,3.01385,3.33477,3.20284,3.40614,3.70659,3.75319,2.16932,,2.37907,2.37552,2.52006,2.90692,5.18984,,,,7.86497,,,,,,,,,,,,,,7.53492,7.64622,7.10841,6.93331,7.63354,7.4279,7.49631,7.41397,7.99175,7.73544,,1.37245,2.07614,1.40329,1.41894,1.42318,2.29492,1.41158,1.43823,1.41793,1.43524,,2.33902,2.33596,2.38483,2.28836,2.40918,2.31723,2.22608,2.21334,2.1627,2.33138,,3.04841,3.07067,3.0689,3.12015,3.06155,3.07857,3.12123,3.10922,3.0368,3.09611,,2.81101,2.75676,2.71239,2.72573,2.71056,2.69189,2.54961,2.61042,2.63594,2.6195
4.91443,4.50968,4.26088,4.02554,4.06113,4.24652,5.06663,4.9454,4.78726,,5.73613,4.84304,4.90525,4.36625,6.29321,3.94522,4.73341,5.72896,6.03339,5.70105,,3.04738,3.36596,3.22463,3.43498,3.74341,3.78172,2.19329,,2.39625,2.39677,2.5411,2.93541,5.24573,,,,7.92859,,,,,,,,,,,,,,7.60196,7.70591,7.1512,7.00177,7.69411,7.48674,7.56529,7.47645,,7.79667,,1.38466,2.08851,1.41479,1.42854,1.43467,2.30654,1.42344,1.45114,1.42786,1.44881,,2.35931,2.3571,2.40472,2.30791,2.42873,2.33729,2.24476,2.23292,2.18228,2.35347,,3.0768,3.09783,3.09529,3.14463,3.08673,3.1068,3.1475,3.13721,3.06557,3.12656,,2.83382,2.77981,2.73522,2.74769,2.73421,2.71318,2.56942,2.63283,2.65682,2.64245
4.96292,4.54114,4.32235,4.05405,4.08951,4.27405,5.10082,4.98198,4.82064,,5.78109,4.89062,4.94059,4.40337,6.33067,3.97548,4.79095,5.77017,6.08451,5.73718,,3.08293,3.39172,3.24786,3.47354,3.77821,3.80535,2.21234,,2.41589,2.41569,2.56323,2.96357,5.31042,,,,7.99436,,,,,,,,,,,,,,7.66172,7.77381,7.21672,7.06523,7.77115,7.55635,7.62367,7.54304,,7.8721,,1.39523,2.10038,1.42814,1.44165,1.4453,2.31887,1.43507,1.46132,1.43998,1.46218,,2.38278,2.37469,2.42246,2.32711,2.44894,2.35715,2.26431,2.25065,2.20148,2.37227,,3.10252,3.12356,3.1225,3.1749,3.11363,3.13123,3.17638,3.1619,3.095,3.14968,,2.85757,2.80343,2.7591,2.77013,2.75706,2.73506,2.59057,2.65433,2.67761,2.66342
5.0237,4.56943,4.38204,4.08773,4.11872,4.30345,5.19013,5.01645,4.85677,,5.82743,4.92874,4.98508,4.45371,6.46789,4.0235,4.83944,5.8092,6.13853,5.7812,,3.11283,3.41586,3.27589,3.49735,3.79851,3.83416,2.23964,,2.43678,2.43527,2.58252,2.98736,5.35864,,,,,,,,,,,,,,,,,,7.72398,7.84514,7.27374,7.12255,7.83394,7.62339,7.6826,7.60579,,7.93458,,1.40857,2.11204,1.43946,1.45462,1.45877,2.34404,1.44744,1.47405,1.45115,1.47342,,2.40091,2.39691,2.44021,2.34804,2.4698,2.37969,2.28168,2.26848,2.2217,2.38884,,3.12634,3.14918,3.15045,3.20094,3.14143,3.15869,3.20123,3.18884,3.11887,3.17476,,2.88424,2.82563,2.78414,2.79222,2.77832,2.75949,2.61039,2.67564,2.70195,2.685
